tokenizer_name,token_id,token_value,raw_token,token_length,decoded_length,category,languages
dscode,10336,********************************,********************************,32,32,symbols,none
dscode,11558,================================,================================,32,32,symbols,none
dscode,11596,----------------------------------------------------------------,----------------------------------------------------------------,64,64,symbols,none
dscode,11722,                                <,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ<,33,33,symbols,none
dscode,12204,                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,35,35,whitespace,none
dscode,15327,                                    <,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ<,37,37,symbols,none
dscode,16452,                                       ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,39,39,whitespace,none
dscode,18060,////////////////////////////////,////////////////////////////////,32,32,symbols,none
dscode,20766,                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,33,33,whitespace,none
dscode,21223,                                           ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,43,43,whitespace,none
dscode,21385,                                  ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,34,34,whitespace,none
dscode,21481,                                        <,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ<,41,41,symbols,none
dscode,22790,                                    ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,36,36,whitespace,none
dscode,24595,****************************************************************,****************************************************************,64,64,symbols,none
dscode,24603,                                     ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,37,37,whitespace,none
dscode,25778,------------------------------------------------,------------------------------------------------,48,48,symbols,none
dscode,27123,                                        ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,40,40,whitespace,none
dscode,27128,                                      ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,38,38,whitespace,none
dscode,27847,                                            <,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ<,45,45,symbols,none
dscode,28457,                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,47,47,whitespace,none
dscode,28557, ----------------------------------------------------------------,Ġ----------------------------------------------------------------,65,65,symbols,none
dscode,29430,##############################,################################,32,30,symbols,none
dscode,29892,================================================================,================================================================,64,64,symbols,none
dscode,29943,________________________________,________________________________,32,32,other,none
dscode,30257,                                         ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,41,41,whitespace,none
dscode,31270,                                            ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,44,44,whitespace,none
gptoss,1213,                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,32,32,whitespace,none
gptoss,2737,--------------------------------,--------------------------------,32,32,symbols,none
gptoss,3368,********************************,********************************,32,32,symbols,none
gptoss,3523,                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,35,35,whitespace,none
gptoss,4754,                                       ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,39,39,whitespace,none
gptoss,6288,================================,================================,32,32,symbols,none
gptoss,6322,                                           ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,43,43,whitespace,none
gptoss,7535,----------------------------------------------------------------,----------------------------------------------------------------,64,64,symbols,none
gptoss,8599,****************************************************************,****************************************************************,64,64,symbols,none
gptoss,8793,                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,47,47,whitespace,none
gptoss,9344,                                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,64,64,whitespace,none
gptoss,9731,////////////////////////////////,////////////////////////////////,32,32,symbols,none
gptoss,10982,##############################,################################,32,30,symbols,none
gptoss,12217,************************************************************************,************************************************************************,72,72,symbols,none
gptoss,12266,                                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,51,51,whitespace,none
gptoss,12599,                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,33,33,whitespace,none
gptoss,16006,                                                       ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,55,55,whitespace,none
gptoss,16198,                                     ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,37,37,whitespace,none
gptoss,17686,================================================================,================================================================,64,64,symbols,none
gptoss,18882, ----------------------------------------------------------------,Ġ----------------------------------------------------------------,65,65,symbols,none
gptoss,19076,------------------------------------------------,------------------------------------------------,48,48,symbols,none
gptoss,20949,                                         ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,41,41,whitespace,none
gptoss,21063,                                  ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,34,34,whitespace,none
gptoss,22567, ************************************************************************,Ġ************************************************************************,73,73,symbols,none
gptoss,22731,                                    ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,36,36,whitespace,none
gptoss,23643,                                                           ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,59,59,whitespace,none
gptoss,24131,                                      ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,38,38,whitespace,none
gptoss,25182,________________________________,________________________________,32,32,other,none
gptoss,25493,////////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////////,64,64,symbols,none
gptoss,26829,                                             ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,45,45,whitespace,none
gptoss,27240,                                        ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,40,40,whitespace,none
gptoss,27838,................................,................................,32,32,symbols,none
gptoss,28943,----------------------------------------------------------------------------,----------------------------------------------------------------------------,76,76,symbols,none
gptoss,29834,##############################################################,################################################################,64,62,symbols,none
gptoss,30319,                                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,63,63,whitespace,none
gptoss,30723,                                                                           ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,75,75,whitespace,none
gptoss,31024,                                          ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,42,42,whitespace,none
gptoss,32392,                                            ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,44,44,whitespace,none
gptoss,32635,------------------------------------------------------------------------,------------------------------------------------------------------------,72,72,symbols,none
gptoss,35584,                                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,49,49,whitespace,none
gptoss,36014, =================================================================,Ġ=================================================================,66,66,symbols,none
gptoss,38019,                                              ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,46,46,whitespace,none
gptoss,38551,================================================,================================================,48,48,symbols,none
gptoss,38771, ------------------------------------------------,Ġ------------------------------------------------,49,49,symbols,none
gptoss,38959,                                                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,67,67,whitespace,none
gptoss,39967, **************************************************************************,Ġ**************************************************************************,75,75,symbols,none
gptoss,41146,                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,48,48,whitespace,none
gptoss,41547,****************************************************************************,****************************************************************************,76,76,symbols,none
gptoss,42538,******************************************************************************,******************************************************************************,78,78,symbols,none
gptoss,43652, áĥ¡áĥĲáĥ¥áĥĲáĥłáĥĹáĥķáĥĶáĥļáĥĿáĥ¡,Ġáĥ¡áĥĲáĥ¥áĥĲáĥłáĥĹáĥķáĥĶáĥļáĥĿáĥ¡,34,34,other,none
gptoss,43717, --------------------------------,Ġ--------------------------------,33,33,symbols,none
gptoss,43806,                                                     ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,53,53,whitespace,none
gptoss,46371,                                                                       ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,71,71,whitespace,none
gptoss,48774,                                                  ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,50,50,whitespace,none
gptoss,50529,--------------------------------------------------------------------------------,--------------------------------------------------------------------------------,80,80,symbols,none
gptoss,50885, ****************************************************************,Ġ****************************************************************,65,65,symbols,none
gptoss,52918, ********************************,Ġ********************************,33,33,symbols,none
gptoss,54372,                                                    ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,52,52,whitespace,none
gptoss,56404,                                                         ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,57,57,whitespace,none
gptoss,57342,                                                      ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,54,54,whitespace,none
gptoss,61743,"--------------------------------------------------------------------------
",--------------------------------------------------------------------------Ċ,75,75,symbols,none
gptoss,62394, à¸§à¸´à¹Ģà¸Ħà¸£à¸²à¸°à¸«à¹Įà¸ļà¸Ńà¸¥,Ġà¸§à¸´à¹Ģà¸Ħà¸£à¸²à¸°à¸«à¹Įà¸ļà¸Ńà¸¥,37,37,numeric,none
gptoss,63146,============================================================================,============================================================================,76,76,symbols,none
gptoss,63991,                                                        ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,56,56,whitespace,none
gptoss,64084, =================================================,Ġ=================================================,50,50,symbols,none
gptoss,65371,************************************************,************************************************,48,48,symbols,none
gptoss,66188,                                                             ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,61,61,whitespace,none
gptoss,67697,เติมเงินไทยฟรี,à¹Ģà¸ķà¸´à¸¡à¹Ģà¸ĩà¸´à¸Ļà¹Ħà¸Ĺà¸¢à¸Łà¸£à¸µ,42,14,multilingual,Thai
gptoss,69365,********************************************************,********************************************************,56,56,symbols,none
gptoss,69369,ทดลองใช้ฟรี,à¸Ĺà¸Ķà¸¥à¸Ńà¸ĩà¹ĥà¸Ĭà¹īà¸Łà¸£à¸µ,33,11,multilingual,Thai
gptoss,70007, ****************************************************************************,Ġ****************************************************************************,77,77,symbols,none
gptoss,71120,##############################################,################################################,48,46,symbols,none
gptoss,72056,                                                                                                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,128,128,whitespace,none
gptoss,72411,****************************************,****************************************,40,40,symbols,none
gptoss,72749,                                                          ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,58,58,whitespace,none
gptoss,73297,////////////////////////////////////////////////,////////////////////////////////////////////////,48,48,symbols,none
gptoss,73681,////////////////////////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////////////////////////,80,80,symbols,none
gptoss,73838, ******************************************************************************,Ġ******************************************************************************,79,79,symbols,none
gptoss,74358,................................................................,................................................................,64,64,symbols,none
gptoss,75764,ลงทะเบียนฟรี,à¸¥à¸ĩà¸Ĺà¸°à¹Ģà¸ļà¸µà¸¢à¸Ļà¸Łà¸£à¸µ,36,12,multilingual,Thai
gptoss,75804, à¸¥à¸ĩà¸Ĺà¸°à¹Ģà¸ļà¸µà¸¢à¸Ļà¸Łà¸£à¸µ,Ġà¸¥à¸ĩà¸Ĺà¸°à¹Ģà¸ļà¸µà¸¢à¸Ļà¸Łà¸£à¸µ,37,37,numeric,none
gptoss,76050,////////////////////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////////////////////,76,76,symbols,none
gptoss,76149, à¸Ĺà¸Ķà¸¥à¸Ńà¸ĩà¹ĥà¸Ĭà¹īà¸Łà¸£à¸µ,Ġà¸Ĺà¸Ķà¸¥à¸Ńà¸ĩà¹ĥà¸Ĭà¹īà¸Łà¸£à¸µ,34,34,numeric,none
gptoss,76470,"*******************************************************************************
",*******************************************************************************Ċ,80,80,symbols,none
gptoss,76888,%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%,%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%,32,32,symbols,none
gptoss,77304, ----------------------------------------------------------------------------,Ġ----------------------------------------------------------------------------,77,77,symbols,none
gptoss,78246,ความคิดเห็น,à¸Ħà¸§à¸²à¸¡à¸Ħà¸´à¸Ķà¹Ģà¸«à¹ĩà¸Ļ,33,11,multilingual,Thai
gptoss,78407,---------------------------------------------------------------------------,---------------------------------------------------------------------------,75,75,symbols,none
gptoss,78493,                                Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,33,33,other,none
gptoss,79343, =================================,Ġ=================================,34,34,symbols,none
gptoss,79593, --------------------------------------------------------------------------------,Ġ--------------------------------------------------------------------------------,81,81,symbols,none
gptoss,80553,________________________________________________________________,________________________________________________________________,64,64,other,none
gptoss,81787,##########################################################################,############################################################################,76,74,symbols,none
gptoss,82394,********************************************************************************,********************************************************************************,80,80,symbols,none
gptoss,82667, à¸ªà¹Īà¸ĩà¹Ģà¸ĩà¸´à¸Ļà¸ļà¸²à¸Ĺà¹Ħà¸Ĺà¸¢,Ġà¸ªà¹Īà¸ĩà¹Ģà¸ĩà¸´à¸Ļà¸ļà¸²à¸Ĺà¹Ħà¸Ĺà¸¢,40,40,numeric,none
gptoss,82724,                                                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,79,79,whitespace,none
gptoss,82845, áĥĴáĥĲáĥľáĥĽáĥĲáĥķáĥļáĥĿáĥĳáĥĲáĥ¨áĥĺ,ĠáĥĴáĥĲáĥľáĥĽáĥĲáĥķáĥļáĥĿáĥĳáĥĲáĥ¨áĥĺ,37,37,other,none
gptoss,82955,                                                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,65,65,whitespace,none
gptoss,83300,                                                            ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,60,60,whitespace,none
gptoss,84476,พรีเมียร์ลีก,à¸ŀà¸£à¸µà¹Ģà¸¡à¸µà¸¢à¸£à¹Įà¸¥à¸µà¸ģ,36,12,multilingual,Thai
gptoss,84839,                                                              ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,62,62,whitespace,none
gptoss,85810,------------------------------------------------------------------------------------------------,------------------------------------------------------------------------------------------------,96,96,symbols,none
gptoss,85815, áĥ¡áĥĲáĥ¥áĥĲáĥłáĥĹáĥķáĥĶáĥļáĥĿáĥ¨áĥĺ,Ġáĥ¡áĥĲáĥ¥áĥĲáĥłáĥĹáĥķáĥĶáĥļáĥĿáĥ¨áĥĺ,37,37,other,none
gptoss,88017,                                                                        ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,72,72,whitespace,none
gptoss,92040, áĥ¨áĥĶáĥĽáĥĹáĥ®áĥķáĥĶáĥķáĥĲáĥ¨áĥĺ,Ġáĥ¨áĥĶáĥĽáĥĹáĥ®áĥķáĥĶáĥķáĥĲáĥ¨áĥĺ,34,34,other,none
gptoss,92268, à¤®à¥ģà¤ĸà¥įà¤¯à¤®à¤Ĥà¤¤à¥įà¤°à¥Ģ,Ġà¤®à¥ģà¤ĸà¥įà¤¯à¤®à¤Ĥà¤¤à¥įà¤°à¥Ģ,34,34,other,none
gptoss,92890,สดงความคิดเห็น,à¸ªà¸Ķà¸ĩà¸Ħà¸§à¸²à¸¡à¸Ħà¸´à¸Ķà¹Ģà¸«à¹ĩà¸Ļ,42,14,multilingual,Thai
gptoss,93582, //////////////////////////////////////////////////////////////////,Ġ//////////////////////////////////////////////////////////////////,67,67,symbols,none
gptoss,94828,————————————————,âĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶ,48,16,other,none
gptoss,94875,                                                                     ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,69,69,whitespace,none
gptoss,96799,ประจำวันที่,à¸Ľà¸£à¸°à¸Īà¸³à¸§à¸±à¸Ļà¸Ĺà¸µà¹Ī,33,11,multilingual,Thai
gptoss,97361,                                                                          ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,74,74,whitespace,none
gptoss,98699,----------------------------------------------------------------------,----------------------------------------------------------------------,70,70,symbols,none
gptoss,98873, à¸ªà¸¥à¹ĩà¸Ńà¸ķà¸Ńà¸Ńà¸Ļà¹Ħà¸¥à¸Ļà¹Į,Ġà¸ªà¸¥à¹ĩà¸Ńà¸ķà¸Ńà¸Ńà¸Ļà¹Ħà¸¥à¸Ļà¹Į,37,37,numeric,none
gptoss,102820,                                                                         ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,73,73,whitespace,none
gptoss,103402,##############################################################################,################################################################################,80,78,symbols,none
gptoss,103489, à¹ģà¸ªà¸Ķà¸ĩà¸Ħà¸§à¸²à¸¡à¸Ħà¸´à¸Ķà¹Ģà¸«à¹ĩà¸Ļ,Ġà¹ģà¸ªà¸Ķà¸ĩà¸Ħà¸§à¸²à¸¡à¸Ħà¸´à¸Ķà¹Ģà¸«à¹ĩà¸Ļ,46,46,numeric,none
gptoss,103491,ിരിക്കുന്നത്,à´¿à´°à´¿à´ķàµįà´ķàµģà´¨àµįà´¨à´¤àµį,36,12,indic,Malayalam
gptoss,103737, à¸ŀà¸£à¸µà¹Ģà¸¡à¸µà¸¢à¸£à¹Įà¸¥à¸µà¸ģ,Ġà¸ŀà¸£à¸µà¹Ģà¸¡à¸µà¸¢à¸£à¹Įà¸¥à¸µà¸ģ,37,37,numeric,none
gptoss,104011,ുകയായിരുന്നു,àµģà´ķà´¯à´¾à´¯à´¿à´°àµģà´¨àµįà´¨àµģ,36,12,indic,Malayalam
gptoss,104232,"|--------------------------------------------------------------------------
",|--------------------------------------------------------------------------Ċ,76,76,symbols,none
gptoss,104905, áĥ¡áĥĲáĥĶáĥłáĥĹáĥĲáĥ¨áĥĿáĥłáĥĺáĥ¡áĥĿ,Ġáĥ¡áĥĲáĥĶáĥłáĥĹáĥĲáĥ¨áĥĿáĥłáĥĺáĥ¡áĥĿ,37,37,other,none
gptoss,105234, áĥ¬áĥĲáĥłáĥĽáĥĿáĥĽáĥĲáĥĵáĥĴáĥĶáĥľ,Ġáĥ¬áĥĲáĥłáĥĽáĥĿáĥĽáĥĲáĥĵáĥĴáĥĶáĥľ,34,34,other,none
gptoss,106378,　　　　　　　　　　　　　　　　,ãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢãĢĢ,48,16,whitespace,none
gptoss,108888,                                    Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,37,37,other,none
gptoss,109438,/****************************************************************************,/****************************************************************************,77,77,symbols,none
gptoss,109686, à¤ªà¥įà¤°à¤§à¤¾à¤¨à¤®à¤Ĥà¤¤à¥įà¤°à¥Ģ,Ġà¤ªà¥įà¤°à¤§à¤¾à¤¨à¤®à¤Ĥà¤¤à¥įà¤°à¥Ģ,37,37,other,none
gptoss,110119,อ่านข้อความ,à¸Ńà¹Īà¸²à¸Ļà¸Ĥà¹īà¸Ńà¸Ħà¸§à¸²à¸¡,33,11,multilingual,Thai
gptoss,110120,อ่านข้อความเต็ม,à¸Ńà¹Īà¸²à¸Ļà¸Ĥà¹īà¸Ńà¸Ħà¸§à¸²à¸¡à¹Ģà¸ķà¹ĩà¸¡,45,15,multilingual,Thai
gptoss,110321,                                                                  ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,66,66,whitespace,none
gptoss,110637,ได้เงินจริง,à¹Ħà¸Ķà¹īà¹Ģà¸ĩà¸´à¸Ļà¸Īà¸£à¸´à¸ĩ,33,11,multilingual,Thai
gptoss,111383,"/*******************************************************************************
",/*******************************************************************************Ċ,81,81,symbols,none
